Location, Size, Price, Mortgage (Monthly), , , Listing Link
3735 Kerr Commons Ln Clear Lake  Houston  TX,3 259 sqft,$505000,2773,,,https://www.trulia.com/p/tx/houston/3735-kerr-commons-ln-houston-tx-77059--2343662545
2710 Cohn Arbor Lazy Brook - Timbergrove  Houston  TX,2 181 sqft,$489000,2773,,,https://www.trulia.com/p/tx/houston/2710-cohn-arbor-houston-tx-77007--2068396541
3600 Montrose Blvd #903/905 Neartown - Montrose  Houston  TX,1 584 sqft,$245000,2773,,,https://www.trulia.com/p/tx/houston/3600-montrose-blvd-903-905-houston-tx-77006--2481402805
3600 Montrose Blvd #903/905 Neartown - Montrose  Houston  TX,1 584 sqft,$245000,2774,,,https://www.trulia.com/p/tx/houston/3600-montrose-blvd-903-905-houston-tx-77006--2481402805
138 Oak Place Dr Midtown  Houston  TX,2 438 sqft,$449000,2777,,,https://www.trulia.com/p/tx/houston/138-oak-place-dr-houston-tx-77006--1124724436
138 Oak Place Dr Midtown  Houston  TX,2 438 sqft,$449000,2779,,,https://www.trulia.com/p/tx/houston/138-oak-place-dr-houston-tx-77006--1124724436
5866 Braesheather Dr Meyerland Area  Houston  TX,2 587 sqft,$517400,2779,,,https://www.trulia.com/p/tx/houston/5866-braesheather-dr-houston-tx-77096--2069129684
3102 Leather Leaf Ln Spring Branch North  Houston  TX,2 518 sqft,$506515,2781,,,https://www.trulia.com/p/tx/houston/3102-leather-leaf-ln-houston-tx-77080--2548911184
11715 Twin Creeks Hill Dr Northside-Northline  Cypress  TX,2 759 sqft,$495000,2783,,,https://www.trulia.com/p/tx/cypress/11715-twin-creeks-hill-dr-cypress-tx-77433--2417967971
11715 Twin Creeks Hill Dr Northside-Northline  Cypress  TX,2 759 sqft,$495000,2783,,,https://www.trulia.com/p/tx/cypress/11715-twin-creeks-hill-dr-cypress-tx-77433--2417967971
3102 Leather Leaf Ln Spring Branch North  Houston  TX,2 518 sqft,$506515,2784,,,https://www.trulia.com/p/tx/houston/3102-leather-leaf-ln-houston-tx-77080--2548911184
8813 Kolbe Bend Ln Spring Branch Central  Houston  TX,2 860 sqft,$489000,2786,,,https://www.trulia.com/p/tx/houston/8813-kolbe-bend-ln-houston-tx-77080--1151119151
1302 Antoine Dr #A Spring Branch East  Houston  TX,2 680 sqft,$485000,2787,,,https://www.trulia.com/p/tx/houston/1302-antoine-dr-a-houston-tx-77055--2068747760
8813 Kolbe Bend Ln Spring Branch Central  Houston  TX,2 860 sqft,$489000,2788,,,https://www.trulia.com/p/tx/houston/8813-kolbe-bend-ln-houston-tx-77080--1151119151
1514 W 23rd St Greater Heights  Houston  TX,2 563 sqft,$499000,2788,,,https://www.trulia.com/p/tx/houston/1514-w-23rd-st-houston-tx-77008--2109743134
1111 Bering Dr #701 Greater Uptown  Houston  TX,1 506 sqft,$275000,2790,,,https://www.trulia.com/p/tx/houston/1111-bering-dr-701-houston-tx-77057--2068765637
3404 Avondale View Dr South Main  Houston  TX,2 618 sqft,$484928,2790,,,https://www.trulia.com/property/9079077227-3404-Avondale-View-Dr-Houston-TX-77025
1270 N Post Oak Rd #A Spring Branch East  Houston  TX,2 096 sqft,$499990,2791,,,https://www.trulia.com/p/tx/houston/1270-n-post-oak-rd-a-houston-tx-77055--2548509953
9811 Liliflora Ln Spring Branch North  Houston  TX,2 518 sqft,$507665,2791,,,https://www.trulia.com/p/tx/houston/9811-liliflora-ln-houston-tx-77080--2548916495
5311 Feagan St #E Washington Avenue Coalition - Memorial Park  Houston  TX,2 550 sqft,$510000,2793,,,https://www.trulia.com/p/tx/houston/5311-feagan-st-e-houston-tx-77007--2068401749
5311 Feagan St #E Washington Avenue Coalition - Memorial Park  Houston  TX,2 550 sqft,$510000,2793,,,https://www.trulia.com/p/tx/houston/5311-feagan-st-e-houston-tx-77007--2068401749
1112 W 22nd St #A Greater Heights  Houston  TX,2 959 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/1112-w-22nd-st-a-houston-tx-77008--2296975909
7917 Roswell St Northside-Northline  Houston  TX,2 110 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/7917-roswell-st-houston-tx-77022--2068519527
2442 Brooktree Dr Lazy Brook - Timbergrove  Houston  TX,2 460 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/2442-brooktree-dr-houston-tx-77008--2068412613
2442 Brooktree Dr Lazy Brook - Timbergrove  Houston  TX,2 460 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/2442-brooktree-dr-houston-tx-77008--2068412613
4236 Purdue St Greenway - Upper Kirby Area  Houston  TX,2 651 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/4236-purdue-st-houston-tx-77005--2068380173
4015 Woodleigh St Greater Eastwood  Houston  TX,2 030 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/4015-woodleigh-st-houston-tx-77023--2068523865
13610 Kaltenbrun Rd Houston  TX,3 259 sqft,$524999,2794,,,https://www.trulia.com/p/tx/houston/13610-kaltenbrun-rd-houston-tx-77086--2069023966
1825 Maryland St Neartown - Montrose  Houston  TX,1 116 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/1825-maryland-st-houston-tx-77006--2068385546
13610 Kaltenbrun Rd Houston  TX,3 259 sqft,$524999,2794,,,https://www.trulia.com/p/tx/houston/13610-kaltenbrun-rd-houston-tx-77086--2069023966
6806 Heron Dr Golfcrest - Bellfort - Reveille  Houston  TX,3 304 sqft,$524900,2794,,,https://www.trulia.com/p/tx/houston/6806-heron-dr-houston-tx-77087--2069034108
7001 Bender Rd Iah - Airport Area  Humble  TX,2 642 sqft,$525000,2794,,,https://www.trulia.com/p/tx/humble/7001-bender-rd-humble-tx-77396--2069519103
2122 Lazybrook Dr Lazy Brook - Timbergrove  Houston  TX,1 425 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/2122-lazybrook-dr-houston-tx-77008--2068411885
3257 Winbern St Greater Third Ward  Houston  TX,4 052 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/3257-winbern-st-houston-tx-77004--1150930799
1812 Everett St Northside Village  Houston  TX,1 850 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/1812-everett-st-houston-tx-77009--2068418468
13127 Barryknoll Ln Memorial  Houston  TX,2 184 sqft,$525000,2794,,,https://www.trulia.com/p/tx/houston/13127-barryknoll-ln-houston-tx-77079--2068942301
11418 Lakeside Place Dr Briarforest Area  Houston  TX,2 978 sqft,$512000,2795,,,https://www.trulia.com/p/tx/houston/11418-lakeside-place-dr-houston-tx-77077--2068925546
8146 E Houston Rd East Houston  Houston  TX,1 836 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/8146-e-houston-rd-houston-tx-77028--2109762205
2122 Lazybrook Dr Lazy Brook - Timbergrove  Houston  TX,1 425 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/2122-lazybrook-dr-houston-tx-77008--2068411885
5702 Capello Dr Westbury  Houston  TX,2 404 sqft,$524900,2796,,,https://www.trulia.com/p/tx/houston/5702-capello-dr-houston-tx-77035--2068610797
5906 Canal St #2 Second Ward  Houston  TX,3 840 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/5906-canal-st-2-houston-tx-77011--2343873782
1812 Everett St Northside Village  Houston  TX,1 850 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/1812-everett-st-houston-tx-77009--2068418468
13127 Barryknoll Ln Memorial  Houston  TX,2 184 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/13127-barryknoll-ln-houston-tx-77079--2068942301
1732-1732C Michigan St Neartown - Montrose  Houston  TX,2 289 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/1732-1732c-michigan-st-houston-tx-77006--2547014243
5906 Canal St #2 Second Ward  Houston  TX,3 840 sqft,$525000,2796,,,https://www.trulia.com/p/tx/houston/5906-canal-st-2-houston-tx-77011--2343873782
4413 Schuler St #B Washington Avenue Coalition - Memorial Park  Houston  TX,2 576 sqft,$524900,2796,,,https://www.trulia.com/p/tx/houston/4413-schuler-st-b-houston-tx-77007--2548309287
11418 Lakeside Place Dr Briarforest Area  Houston  TX,2 978 sqft,$512000,2798,,,https://www.trulia.com/p/tx/houston/11418-lakeside-place-dr-houston-tx-77077--2068925546
4415 Koehler St Washington Avenue Coalition - Memorial Park  Houston  TX,2 470 sqft,$525000,2798,,,https://www.trulia.com/p/tx/houston/4415-koehler-st-houston-tx-77007--1127009887
2003 Bethlehem St Oak Forest - Garden Oaks  Houston  TX,1 635 sqft,$525000,2798,,,https://www.trulia.com/p/tx/houston/2003-bethlehem-st-houston-tx-77018--2068484367
714 Ridge St Greater Heights  Houston  TX,994 sqft,$525000,2798,,,https://www.trulia.com/p/tx/houston/714-ridge-st-houston-tx-77009--2068426163
6402 Woodbrook Ln Lazy Brook - Timbergrove  Houston  TX,1 802 sqft,$524900,2798,,,https://www.trulia.com/p/tx/houston/6402-woodbrook-ln-houston-tx-77008--2068413778
2824 Dalton St Park Place  Houston  TX,3 120 sqft,$525000,2798,,,https://www.trulia.com/p/tx/houston/2824-dalton-st-houston-tx-77017--2068473720
4415 Koehler St Washington Avenue Coalition - Memorial Park  Houston  TX,2 470 sqft,$525000,2798,,,https://www.trulia.com/p/tx/houston/4415-koehler-st-houston-tx-77007--1127009887
4247 Dickson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 586 sqft,$499880,2799,,,https://www.trulia.com/p/tx/houston/4247-dickson-st-houston-tx-77007--1126946562
5302 Judalon Ln Greater Uptown  Houston  TX,1 711 sqft,$525000,2800,,,https://www.trulia.com/p/tx/houston/5302-judalon-ln-houston-tx-77056--1006524474
1231 Del Norte St Oak Forest - Garden Oaks  Houston  TX,1 990 sqft,$525000,2800,,,https://www.trulia.com/p/tx/houston/1231-del-norte-st-houston-tx-77018--2068481554
4247 Dickson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 586 sqft,$499880,2801,,,https://www.trulia.com/p/tx/houston/4247-dickson-st-houston-tx-77007--1126946562
4003 Centre Valley Ln Spring Branch North  Houston  TX,2 270 sqft,$499995,2802,,,https://www.trulia.com/p/tx/houston/4003-centre-valley-ln-houston-tx-77043--2393013615
5302 Judalon Ln Greater Uptown  Houston  TX,1 711 sqft,$525000,2802,,,https://www.trulia.com/p/tx/houston/5302-judalon-ln-houston-tx-77056--1006524474
634 Delmar St Greater Eastwood  Houston  TX,2 233 sqft,$490000,2804,,,https://www.trulia.com/p/tx/houston/634-delmar-st-houston-tx-77023--2547393615
10705 Centre Forest Dr Spring Branch North  Houston  TX,2 659 sqft,$499995,2804,,,https://www.trulia.com/property/9080738307-10705-Centre-Forest-Dr-Houston-TX-77043
14502 Cobalt Bend Trl Northside-Northline  Cypress  TX,2 504 sqft,$509900,2805,,,https://www.trulia.com/p/tx/cypress/14502-cobalt-bend-trl-cypress-tx-77429--2541589775
10607 Longmont Dr Briarforest Area  Houston  TX,3 182 sqft,$515000,2805,,,https://www.trulia.com/p/tx/houston/10607-longmont-dr-houston-tx-77042--1006527836
1248 Nelson Falls Ln Greater Heights  Houston  TX,2 518 sqft,$499900,2806,,,https://www.trulia.com/p/tx/houston/1248-nelson-falls-ln-houston-tx-77008--1124526573
1248 Nelson Falls Ln Greater Heights  Houston  TX,2 518 sqft,$499900,2806,,,https://www.trulia.com/p/tx/houston/1248-nelson-falls-ln-houston-tx-77008--1124526573
10705 Centre Forest Dr Spring Branch North  Houston  TX,2 659 sqft,$499995,2806,,,https://www.trulia.com/property/9080738307-10705-Centre-Forest-Dr-Houston-TX-77043
14127 Archer County Trl Northside-Northline  Cypress  TX,3 104 sqft,$512081,2808,,,https://www.trulia.com/p/tx/cypress/14127-archer-county-trl-cypress-tx-77429--2548335155
1921 Montridge Dr Spring Branch Central  Houston  TX,2 456 sqft,$499000,2809,,,https://www.trulia.com/p/tx/houston/1921-montridge-dr-houston-tx-77080--2549247372
1925 Montridge Dr Spring Branch Central  Houston  TX,2 456 sqft,$499000,2809,,,https://www.trulia.com/p/tx/houston/1925-montridge-dr-houston-tx-77080--2549253084
1925 Montridge Dr Spring Branch Central  Houston  TX,2 456 sqft,$499000,2809,,,https://www.trulia.com/p/tx/houston/1925-montridge-dr-houston-tx-77080--2549253084
1111 Bering Dr #1105 Greater Uptown  Houston  TX,1 443 sqft,$289000,2810,,,https://www.trulia.com/p/tx/houston/1111-bering-dr-1105-houston-tx-77057--2068765595
14506 Hueco Mountain Dr Northside-Northline  Cypress  TX,2 896 sqft,$510619,2810,,,https://www.trulia.com/p/tx/cypress/14506-hueco-mountain-dr-cypress-tx-77429--2434373423
911 W 35th St #C Oak Forest - Garden Oaks  Houston  TX,2 563 sqft,$489000,2811,,,https://www.trulia.com/p/tx/houston/911-w-35th-st-c-houston-tx-77018--2549442167
1934 Hoskins Dr Spring Branch Central  Houston  TX,2 456 sqft,$499000,2813,,,https://www.trulia.com/p/tx/houston/1934-hoskins-dr-houston-tx-77080--2549246442
1934 Hoskins Dr Spring Branch Central  Houston  TX,2 456 sqft,$499000,2813,,,https://www.trulia.com/p/tx/houston/1934-hoskins-dr-houston-tx-77080--2549246442
252 Sugarberry Cir Memorial  Houston  TX,1 838 sqft,$435000,2814,,,https://www.trulia.com/p/tx/houston/252-sugarberry-cir-houston-tx-77024--1125939487
6731 Westchester Ave West University Place  Houston  TX,2 428 sqft,$505000,2815,,,https://www.trulia.com/p/tx/houston/6731-westchester-ave-houston-tx-77005--2068382194
6731 Westchester Ave West University Place  Houston  TX,2 428 sqft,$505000,2815,,,https://www.trulia.com/p/tx/houston/6731-westchester-ave-houston-tx-77005--2068382194
817 Algregg St Greater Heights  Houston  TX,2 202 sqft,$529000,2815,,,https://www.trulia.com/p/tx/houston/817-algregg-st-houston-tx-77008--2312257219
4237 W Alabama St #3 Afton Oaks - River Oaks Area  Houston  TX,1 527 sqft,$465000,2816,,,https://www.trulia.com/p/tx/houston/4237-w-alabama-st-3-houston-tx-77027--2109761468
4237 W Alabama St #3 Afton Oaks - River Oaks Area  Houston  TX,1 527 sqft,$465000,2816,,,https://www.trulia.com/p/tx/houston/4237-w-alabama-st-3-houston-tx-77027--2109761468
12025 Royal Oaks Run Dr Westchase  Houston  TX,2 060 sqft,$495000,2816,,,https://www.trulia.com/property/7329224668-12025-Royal-Oaks-Run-Dr-Houston-TX-77082
3610 Cedar Vista Ln Oak Forest - Garden Oaks  Houston  TX,2 540 sqft,$489900,2816,,,https://www.trulia.com/p/tx/houston/3610-cedar-vista-ln-houston-tx-77018--2372015502
17106 Copper Shore Dr Houston  TX,4 000 sqft,$515000,2817,,,https://www.trulia.com/p/tx/houston/17106-copper-shore-dr-houston-tx-77095--2069113408
1230 Timbergrove Ln Lazy Brook - Timbergrove  Houston  TX,2 447 sqft,$529926,2819,,,https://www.trulia.com/p/tx/houston/1230-timbergrove-ln-houston-tx-77008--2068408522
1230 Timbergrove Ln Lazy Brook - Timbergrove  Houston  TX,2 447 sqft,$529926,2819,,,https://www.trulia.com/p/tx/houston/1230-timbergrove-ln-houston-tx-77008--2068408522
725 Martin St Oak Forest - Garden Oaks  Houston  TX,2 453 sqft,$529900,2819,,,https://www.trulia.com/p/tx/houston/725-martin-st-houston-tx-77018--2068487798
1215 Edwards St Washington Avenue Coalition - Memorial Park  Houston  TX,2 336 sqft,$529900,2819,,,https://www.trulia.com/p/tx/houston/1215-edwards-st-houston-tx-77007--2286709441
4950 Edison Park Ln Gulfton  Houston  TX,2 632 sqft,$529000,2819,,,https://www.trulia.com/p/tx/houston/4950-edison-park-ln-houston-tx-77081--1150268077
1927 Johnson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 400 sqft,$520000,2820,,,https://www.trulia.com/p/tx/houston/1927-johnson-st-houston-tx-77007--2068394864
9857 Mockingbird Hill Ln Spring Branch North  Houston  TX,2 483 sqft,$515000,2821,,,https://www.trulia.com/p/tx/houston/9857-mockingbird-hill-ln-houston-tx-77080--2395509207
9857 Mockingbird Hill Ln Spring Branch North  Houston  TX,2 483 sqft,$515000,2821,,,https://www.trulia.com/p/tx/houston/9857-mockingbird-hill-ln-houston-tx-77080--2395509207
6105 Inwood Dr #C Greater Uptown  Houston  TX,3 165 sqft,$530000,2821,,,https://www.trulia.com/p/tx/houston/6105-inwood-dr-c-houston-tx-77057--2181597991
2403 W 24th St Greater Heights  Houston  TX,2 180 sqft,$529900,2821,,,https://www.trulia.com/p/tx/houston/2403-w-24th-st-houston-tx-77008--2548871080
203 W 34th St Oak Forest - Garden Oaks  Houston  TX,1 660 sqft,$529900,2821,,,https://www.trulia.com/p/tx/houston/203-w-34th-st-houston-tx-77018--2109752389
5204 Crim Hill Dr Oak Forest - Garden Oaks  Houston  TX,2 170 sqft,$495000,2822,,,https://www.trulia.com/p/tx/houston/5204-crim-hill-dr-houston-tx-77018--2543968257
1927 Johnson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 400 sqft,$520000,2822,,,https://www.trulia.com/p/tx/houston/1927-johnson-st-houston-tx-77007--2068394864
203 W 34th St Oak Forest - Garden Oaks  Houston  TX,1 660 sqft,$529900,2823,,,https://www.trulia.com/p/tx/houston/203-w-34th-st-houston-tx-77018--2109752389
10026 Brickhouse Dr Spring Branch North  Houston  TX,2 577 sqft,$515000,2825,,,https://www.trulia.com/p/tx/houston/10026-brickhouse-dr-houston-tx-77080--2448499866
13407 Lake Willoughby Ln Lake Houston  Houston  TX,3 308 sqft,$512874,2825,,,https://www.trulia.com/p/tx/houston/13407-lake-willoughby-ln-houston-tx-77044--2286694615
9402 Crispin Ln Spring Branch Central  Houston  TX,3 050 sqft,$529999,2826,,,https://www.trulia.com/p/tx/houston/9402-crispin-ln-houston-tx-77080--1024103623
2314 Walnut Bend Ln Briarforest Area  Houston  TX,3 043 sqft,$519200,2827,,,https://www.trulia.com/p/tx/houston/2314-walnut-bend-ln-houston-tx-77042--1027374239
3333 Allen Pkwy #2303 Neartown - Montrose  Houston  TX,1 328 sqft,$384999,2827,,,https://www.trulia.com/p/tx/houston/3333-allen-pkwy-2303-houston-tx-77019--2068494206
915 Franklin St #9K Downtown  Houston  TX,1 100 sqft,$350000,2829,,,https://www.trulia.com/p/tx/houston/915-franklin-st-9k-houston-tx-77002--2068357124
1410 Rosedale St Binz  Houston  TX,2 311 sqft,$500000,2831,,,https://www.trulia.com/p/tx/houston/1410-rosedale-st-houston-tx-77004--2068362358
1410 Rosedale St Binz  Houston  TX,2 311 sqft,$500000,2831,,,https://www.trulia.com/p/tx/houston/1410-rosedale-st-houston-tx-77004--2068362358
11811 Warwickshire Ct Briarforest Area  Houston  TX,2 854 sqft,$519000,2831,,,https://www.trulia.com/p/tx/houston/11811-warwickshire-ct-houston-tx-77077--2068926666
1319 Isabella St Midtown  Houston  TX,2 494 sqft,$524900,2831,,,https://www.trulia.com/p/tx/houston/1319-isabella-st-houston-tx-77004--1143976635
1319 Isabella St Midtown  Houston  TX,2 494 sqft,$524900,2831,,,https://www.trulia.com/p/tx/houston/1319-isabella-st-houston-tx-77004--1143976635
1400 Hermann Dr #12B Binz  Houston  TX,1 433 sqft,$228000,2832,,,https://www.trulia.com/p/tx/houston/1400-hermann-dr-12b-houston-tx-77004--2068362120
8342 Ginger Oak St Spring Branch East  Houston  TX,2 496 sqft,$495000,2833,,,https://www.trulia.com/p/tx/houston/8342-ginger-oak-st-houston-tx-77055--2362920913
7409 Westview Dr #A Spring Branch East  Houston  TX,2 018 sqft,$510000,2833,,,https://www.trulia.com/p/tx/houston/7409-westview-dr-a-houston-tx-77055--2434380168
1401 Calumet St #502 Binz  Houston  TX,1 885 sqft,$374900,2834,,,https://www.trulia.com/p/tx/houston/1401-calumet-st-502-houston-tx-77004--2068362248
1401 Calumet St #502 Binz  Houston  TX,1 885 sqft,$374900,2834,,,https://www.trulia.com/p/tx/houston/1401-calumet-st-502-houston-tx-77004--2068362248
7409 Westview Dr #A Spring Branch East  Houston  TX,2 018 sqft,$510000,2835,,,https://www.trulia.com/p/tx/houston/7409-westview-dr-a-houston-tx-77055--2434380168
12023 Royal Oaks Run Dr Westchase  Houston  TX,2 247 sqft,$499900,2839,,,https://www.trulia.com/property/7329224667-12023-Royal-Oaks-Run-Dr-Houston-TX-77082
4305 Feagan St Washington Avenue Coalition - Memorial Park  Houston  TX,2 308 sqft,$509000,2840,,,https://www.trulia.com/p/tx/houston/4305-feagan-st-houston-tx-77007--2068398853
1901 Post Oak Blvd #701 Greater Uptown  Houston  TX,1 504 sqft,$390000,2841,,,https://www.trulia.com/p/tx/houston/1901-post-oak-blvd-701-houston-tx-77056--2068758141
4041 Woodshire Village Ests Braeswood Place  Houston  TX,2 473 sqft,$490000,2845,,,https://www.trulia.com/p/tx/houston/4041-woodshire-village-ests-houston-tx-77025--2446788318
4041 Woodshire Village Ests Braeswood Place  Houston  TX,2 473 sqft,$490000,2845,,,https://www.trulia.com/p/tx/houston/4041-woodshire-village-ests-houston-tx-77025--2446788318
2120 Kipling St #208 Greenway - Upper Kirby Area  Houston  TX,1 897 sqft,$410000,2850,,,https://www.trulia.com/p/tx/houston/2120-kipling-st-208-houston-tx-77098--2179087409
2017 Covent Garden Sta Central Southwest  Houston  TX,2 678 sqft,$489000,2851,,,https://www.trulia.com/p/tx/houston/2017-covent-garden-sta-houston-tx-77045--2345908520
1126 Ryon St Northside Village  Houston  TX,2 725 sqft,$535500,2853,,,https://www.trulia.com/p/tx/houston/1126-ryon-st-houston-tx-77009--2068416225
14515 Cobalt Bend Trl Northside-Northline  Cypress  TX,2 352 sqft,$519900,2856,,,https://www.trulia.com/p/tx/cypress/14515-cobalt-bend-trl-cypress-tx-77429--2545091848
14515 Cobalt Bend Trl Northside-Northline  Cypress  TX,2 352 sqft,$519900,2859,,,https://www.trulia.com/p/tx/cypress/14515-cobalt-bend-trl-cypress-tx-77429--2545091848
5002 Wigton Dr Meyerland Area  Houston  TX,2 144 sqft,$534000,2862,,,https://www.trulia.com/p/tx/houston/5002-wigton-dr-houston-tx-77096--1127183210
1202 Summer St Washington Avenue Coalition - Memorial Park  Houston  TX,1 388 sqft,$538000,2864,,,https://www.trulia.com/p/tx/houston/1202-summer-st-houston-tx-77007--2068392020
4317 Rose St Washington Avenue Coalition - Memorial Park  Houston  TX,2 273 sqft,$539000,2867,,,https://www.trulia.com/p/tx/houston/4317-rose-st-houston-tx-77007--1006517825
1104 Thompson St Washington Avenue Coalition - Memorial Park  Houston  TX,3 065 sqft,$509000,2867,,,https://www.trulia.com/p/tx/houston/1104-thompson-st-houston-tx-77007--1150266848
1104 Thompson St Washington Avenue Coalition - Memorial Park  Houston  TX,3 065 sqft,$509000,2867,,,https://www.trulia.com/p/tx/houston/1104-thompson-st-houston-tx-77007--1150266848
5610 Schuler St Washington Avenue Coalition - Memorial Park  Houston  TX,2 614 sqft,$538947,2868,,,https://www.trulia.com/p/tx/houston/5610-schuler-st-houston-tx-77007--2068403131
1321 Hyde Park Blvd Neartown - Montrose  Houston  TX,2 757 sqft,$495000,2869,,,https://www.trulia.com/p/tx/houston/1321-hyde-park-blvd-houston-tx-77006--2068383384
3109 Greenbriar St #F Greenway - Upper Kirby Area  Houston  TX,2 346 sqft,$523000,2869,,,https://www.trulia.com/p/tx/houston/3109-greenbriar-st-f-houston-tx-77098--2343653227
5610 Schuler St Washington Avenue Coalition - Memorial Park  Houston  TX,2 614 sqft,$538947,2870,,,https://www.trulia.com/p/tx/houston/5610-schuler-st-houston-tx-77007--2068403131
10143 Kerrwood Ln Spring Branch West  Houston  TX,2 205 sqft,$539900,2871,,,https://www.trulia.com/p/tx/houston/10143-kerrwood-ln-houston-tx-77080--2068951157
10143 Kerrwood Ln Spring Branch West  Houston  TX,2 205 sqft,$539900,2871,,,https://www.trulia.com/p/tx/houston/10143-kerrwood-ln-houston-tx-77080--2068951157
5822 Kiam St Washington Avenue Coalition - Memorial Park  Houston  TX,2 245 sqft,$539900,2871,,,https://www.trulia.com/p/tx/houston/5822-kiam-st-houston-tx-77007--2545015821
2219 Chantilly Ln Oak Forest - Garden Oaks  Houston  TX,1 371 sqft,$539000,2871,,,https://www.trulia.com/p/tx/houston/2219-chantilly-ln-houston-tx-77018--2068485186
3109 Greenbriar St #F Greenway - Upper Kirby Area  Houston  TX,2 346 sqft,$523000,2871,,,https://www.trulia.com/p/tx/houston/3109-greenbriar-st-f-houston-tx-77098--2343653227
2219 Chantilly Ln Oak Forest - Garden Oaks  Houston  TX,1 371 sqft,$539000,2871,,,https://www.trulia.com/p/tx/houston/2219-chantilly-ln-houston-tx-77018--2068485186
1150 Gardencrest Ln Eldridge - West Oaks  Houston  TX,3 287 sqft,$500000,2872,,,https://www.trulia.com/p/tx/houston/1150-gardencrest-ln-houston-tx-77077--2068925683
4201 Blossom St Washington Avenue Coalition - Memorial Park  Houston  TX,2 557 sqft,$539999,2873,,,https://www.trulia.com/p/tx/houston/4201-blossom-st-houston-tx-77007--2068398327
5637 Darling St Washington Avenue Coalition - Memorial Park  Houston  TX,1 128 sqft,$540000,2874,,,https://www.trulia.com/p/tx/houston/5637-darling-st-houston-tx-77007--2068403256
6518 Romona Blvd Houston  TX,2 060 sqft,$540000,2874,,,https://www.trulia.com/p/tx/houston/6518-romona-blvd-houston-tx-77086--2124105006
5637 Darling St Washington Avenue Coalition - Memorial Park  Houston  TX,1 128 sqft,$540000,2874,,,https://www.trulia.com/p/tx/houston/5637-darling-st-houston-tx-77007--2068403256
11515 Royal Ivory Xing Westchase  Houston  TX,1 612 sqft,$455000,2875,,,https://www.trulia.com/p/tx/houston/11515-royal-ivory-xing-houston-tx-77082--1150693773
4201 Blossom St Washington Avenue Coalition - Memorial Park  Houston  TX,2 557 sqft,$539999,2875,,,https://www.trulia.com/p/tx/houston/4201-blossom-st-houston-tx-77007--2068398327
4241 Gibson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 548 sqft,$539900,2875,,,https://www.trulia.com/p/tx/houston/4241-gibson-st-houston-tx-77007--2068398715
3525 Sage Rd #1512 Greater Uptown  Houston  TX,1 928 sqft,$395000,2880,,,https://www.trulia.com/p/tx/houston/3525-sage-rd-1512-houston-tx-77056--2068760378
714 Thistlewood Dr Memorial  Houston  TX,2 317 sqft,$529000,2883,,,https://www.trulia.com/p/tx/houston/714-thistlewood-dr-houston-tx-77079--2068948957
714 Thistlewood Dr Memorial  Houston  TX,2 317 sqft,$529000,2883,,,https://www.trulia.com/p/tx/houston/714-thistlewood-dr-houston-tx-77079--2068948957
1321 Bobbitt Place Ln Spring Branch East  Houston  TX,2 286 sqft,$498800,2887,,,https://www.trulia.com/p/tx/houston/1321-bobbitt-place-ln-houston-tx-77055--2068748267
18327 Parkview Point Dr Houston  TX,4 078 sqft,$499000,2889,,,https://www.trulia.com/p/tx/houston/18327-parkview-point-dr-houston-tx-77094--2286700657
18327 Parkview Point Dr Houston  TX,4 078 sqft,$499000,2889,,,https://www.trulia.com/p/tx/houston/18327-parkview-point-dr-houston-tx-77094--2286700657
2117 McIlhenny St Greater Third Ward  Houston  TX,2 632 sqft,$515000,2892,,,https://www.trulia.com/p/tx/houston/2117-mcilhenny-st-houston-tx-77004--1150798858
4043 Gramercy St Braeswood Place  Houston  TX,2 582 sqft,$525000,2894,,,https://www.trulia.com/p/tx/houston/4043-gramercy-st-houston-tx-77025--2068545151
2117 McIlhenny St Greater Third Ward  Houston  TX,2 632 sqft,$515000,2894,,,https://www.trulia.com/p/tx/houston/2117-mcilhenny-st-houston-tx-77004--1150798858
2602 Palo Pinto Dr Spring Branch North  Houston  TX,2 817 sqft,$539000,2895,,,https://www.trulia.com/p/tx/houston/2602-palo-pinto-dr-houston-tx-77080--1125979144
